Heart Rate,altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,power,speed,timestamp
3,94,221,2771,94,1,3,0,296976,250,1,7/20/2021 21:57
2,95,222,2772,95,1,2,0,297084,250,1,7/20/2021 21:57
1,96,223,2773,96,1,1,0,297191,250,1,7/20/2021 21:57
0,97,224,2774,97,1,0,0,297298,250,1,7/20/2021 21:57
0,98,225,2775,98,1,0,0,297405,250,1,7/20/2021 21:57
0,99,226,2776,99,1,0,0,297512,250,1,7/20/2021 21:57
1,100,227,2777,100,1,1,0,297619,250,1,7/20/2021 21:57
2,101,228,2778,101,1,2,0,297727,250,1,7/20/2021 21:57
3,102,229,2779,102,1,3,0,297834,250,1,7/20/2021 21:57
6,103,230,2780,103,1,6,0,297941,250,1,7/20/2021 21:57
8,104,231,2781,104,1,8,0,298048,250,1,7/20/2021 21:57
12,105,232,2782,105,1,12,0,298155,250,1,7/20/2021 21:57
15,106,233,2783,106,1,15,0,298262,250,1,7/20/2021 21:57
19,107,234,2784,107,1,19,0,298370,250,1,7/20/2021 21:57
24,108,235,2785,108,1,24,0,298477,250,1,7/20/2021 21:57
29,109,236,2786,109,1,29,0,298584,250,1,7/20/2021 21:57
34,110,237,2787,110,1,34,0,298691,250,1,7/20/2021 21:57
40,111,238,2788,111,1,40,0,298798,250,1,7/20/2021 21:57
46,112,239,2789,112,1,46,0,298905,250,1,7/20/2021 21:57
52,113,240,2790,113,1,52,0,299013,250,1,7/20/2021 21:57
58,114,241,2791,114,1,58,0,299120,250,1,7/20/2021 21:57
65,115,242,2792,115,1,65,0,299227,250,1,7/20/2021 21:57
72,116,243,2793,116,1,72,0,299334,250,1,7/20/2021 21:57
80,117,244,2794,117,1,80,0,299441,250,1,7/20/2021 21:57
87,118,245,2795,118,1,87,0,299549,250,1,7/20/2021 21:57
95,119,246,2796,119,1,95,0,299656,250,1,7/20/2021 21:57
103,120,247,2797,120,1,103,0,299763,250,1,7/20/2021 21:57
111,121,248,2798,121,1,111,0,299870,250,1,7/20/2021 21:57
119,122,249,2799,122,1,119,0,299977,250,1,7/20/2021 21:57
126,123,250,2800,123,1,126,0,300084,250,1,7/20/2021 21:58
134,124,251,2801,124,1,134,0,300192,250,1,7/20/2021 21:58
142,125,252,2802,125,1,142,0,300299,250,1,7/20/2021 21:58
150,126,253,2803,126,1,150,0,300406,250,1,7/20/2021 21:58
158,127,254,2804,127,1,158,0,300513,250,1,7/20/2021 21:58
166,127,0,2805,127,1,166,0,300620,150,1,7/20/2021 21:58
173,126,1,2806,126,1,173,0,300727,150,1,7/20/2021 21:58
181,125,2,2807,125,1,181,0,300835,150,1,7/20/2021 21:58
188,124,3,2808,124,1,188,0,300942,150,1,7/20/2021 21:58
195,123,4,2809,123,1,195,0,301049,150,1,7/20/2021 21:58
201,122,5,2810,122,1,201,0,301156,150,1,7/20/2021 21:58
207,121,6,2811,121,1,207,0,301263,150,1,7/20/2021 21:58
213,120,7,2812,120,1,213,0,301370,150,1,7/20/2021 21:58
219,119,8,2813,119,1,219,0,301478,150,1,7/20/2021 21:58
224,118,9,2814,118,1,224,0,301585,150,1,7/20/2021 21:58
229,117,10,2815,117,1,229,0,301692,150,1,7/20/2021 21:58
234,116,11,2816,116,1,234,0,301799,150,1,7/20/2021 21:58
238,115,12,2817,115,1,238,0,301906,150,1,7/20/2021 21:58
241,114,13,2818,114,1,241,0,302014,150,1,7/20/2021 21:58
245,113,14,2819,113,1,245,0,302121,150,1,7/20/2021 21:58
247,112,15,2820,112,1,247,0,302228,150,1,7/20/2021 21:58
250,111,16,2821,111,1,250,0,302335,150,1,7/20/2021 21:58
251,110,17,2822,110,1,251,0,302442,150,1,7/20/2021 21:58
252,109,18,2823,109,1,252,0,302549,150,1,7/20/2021 21:58
253,108,19,2824,108,1,253,0,302657,150,1,7/20/2021 21:58
254,107,20,2825,107,1,254,0,302764,150,1,7/20/2021 21:58
253,106,21,2826,106,1,253,0,302871,150,1,7/20/2021 21:58
252,105,22,2827,105,1,252,0,302978,150,1,7/20/2021 21:58
251,104,23,2828,104,1,251,0,303085,150,1,7/20/2021 21:58
250,103,24,2829,103,1,250,0,303192,150,1,7/20/2021 21:58
247,102,25,2830,102,1,247,0,303300,150,1,7/20/2021 21:58
245,101,26,2831,101,1,245,0,303407,150,1,7/20/2021 21:58
241,100,27,2832,100,1,241,0,303514,150,1,7/20/2021 21:58
238,99,28,2833,99,1,238,0,303621,150,1,7/20/2021 21:58
234,98,29,2834,98,1,234,0,303728,150,1,7/20/2021 21:58
229,97,30,2835,97,1,229,0,303835,150,1,7/20/2021 21:58
224,96,31,2836,96,1,224,0,303943,150,1,7/20/2021 21:58
219,95,32,2837,95,1,219,0,304050,150,1,7/20/2021 21:58
213,94,33,2838,94,1,213,0,304157,150,1,7/20/2021 21:58
207,93,34,2839,93,1,207,0,304264,150,1,7/20/2021 21:58
201,92,35,2840,92,1,201,0,304371,150,1,7/20/2021 21:58
195,91,36,2841,91,1,195,0,304478,150,1,7/20/2021 21:58
188,90,37,2842,90,1,188,0,304586,150,1,7/20/2021 21:58
181,89,38,2843,89,1,181,0,304693,150,1,7/20/2021 21:58
173,88,39,2844,88,1,173,0,304800,150,1,7/20/2021 21:58
166,87,40,2845,87,1,166,0,304907,150,1,7/20/2021 21:58
158,86,41,2846,86,1,158,0,305014,150,1,7/20/2021 21:58
150,85,42,2847,85,1,150,0,305122,150,1,7/20/2021 21:58
142,84,43,2848,84,1,142,0,305229,150,1,7/20/2021 21:58
134,83,44,2849,83,1,134,0,305336,150,1,7/20/2021 21:58
127,82,45,2850,82,1,127,0,305443,150,1,7/20/2021 21:58
119,81,46,2851,81,1,119,0,305550,150,1,7/20/2021 21:58
111,80,47,2852,80,1,111,0,305657,150,1,7/20/2021 21:58
103,79,48,2853,79,1,103,0,305765,150,1,7/20/2021 21:58
95,78,49,2854,78,1,95,0,305872,150,1,7/20/2021 21:58
87,77,50,2855,77,1,87,0,305979,150,1,7/20/2021 21:58
80,76,51,2856,76,1,80,0,306086,150,1,7/20/2021 21:58
72,75,52,2857,75,1,72,0,306193,150,1,7/20/2021 21:58
65,74,53,2858,74,1,65,0,306300,150,1,7/20/2021 21:58
58,73,54,2859,73,1,58,0,306408,150,1,7/20/2021 21:58
52,72,55,2860,72,1,52,0,306515,150,1,7/20/2021 21:59
46,71,56,2861,71,1,46,0,306622,150,1,7/20/2021 21:59
40,70,57,2862,70,1,40,0,306729,150,1,7/20/2021 21:59
34,69,58,2863,69,1,34,0,306836,150,1,7/20/2021 21:59
29,68,59,2864,68,1,29,0,306943,150,1,7/20/2021 21:59
24,67,60,2865,67,1,24,0,307051,150,1,7/20/2021 21:59
19,66,61,2866,66,1,19,0,307158,150,1,7/20/2021 21:59
15,65,62,2867,65,1,15,0,307265,150,1,7/20/2021 21:59
12,64,63,2868,64,1,12,0,307372,150,1,7/20/2021 21:59
8,63,64,2869,63,1,8,0,307479,150,1,7/20/2021 21:59
6,62,65,2870,62,1,6,0,307587,150,1,7/20/2021 21:59
3,61,66,2871,61,1,3,0,307694,150,1,7/20/2021 21:59
2,60,67,2872,60,1,2,0,307801,150,1,7/20/2021 21:59
1,59,68,2873,59,1,1,0,307908,150,1,7/20/2021 21:59
0,58,69,2874,58,1,0,0,308015,150,1,7/20/2021 21:59
0,57,70,2875,57,1,0,0,308122,150,1,7/20/2021 21:59
0,56,71,2876,56,1,0,0,308230,150,1,7/20/2021 21:59
1,55,72,2877,55,1,1,0,308337,150,1,7/20/2021 21:59
2,54,73,2878,54,1,2,0,308444,150,1,7/20/2021 21:59
3,53,74,2879,53,1,3,0,308551,150,1,7/20/2021 21:59
6,52,75,2880,52,1,6,0,308658,150,1,7/20/2021 21:59
8,51,76,2881,51,1,8,0,308765,150,1,7/20/2021 21:59
12,50,77,2882,50,1,12,0,308873,150,1,7/20/2021 21:59
15,49,78,2883,49,1,15,0,308980,150,1,7/20/2021 21:59
19,48,79,2884,48,1,19,0,309087,150,1,7/20/2021 21:59
24,47,80,2885,47,1,24,0,309194,150,1,7/20/2021 21:59
29,46,81,2886,46,1,29,0,309301,150,1,7/20/2021 21:59
34,45,82,2887,45,1,34,0,309408,150,1,7/20/2021 21:59
40,44,83,2888,44,1,40,0,309516,150,1,7/20/2021 21:59
46,43,84,2889,43,1,46,0,309623,150,1,7/20/2021 21:59
52,42,85,2890,42,1,52,0,309730,150,1,7/20/2021 21:59
58,41,86,2891,41,1,58,0,309837,150,1,7/20/2021 21:59
65,40,87,2892,40,1,65,0,309944,150,1,7/20/2021 21:59
72,39,88,2893,39,1,72,0,310051,150,1,7/20/2021 21:59
80,38,89,2894,38,1,80,0,310159,150,1,7/20/2021 21:59
87,37,90,2895,37,1,87,0,310266,150,1,7/20/2021 21:59
95,36,91,2896,36,1,95,0,310373,150,1,7/20/2021 21:59
103,35,92,2897,35,1,103,0,310480,150,1,7/20/2021 21:59
111,34,93,2898,34,1,111,0,310587,150,1,7/20/2021 21:59
119,33,94,2899,33,1,119,0,310695,150,1,7/20/2021 21:59
126,32,95,2900,32,1,126,0,310802,150,1,7/20/2021 21:59
134,31,96,2901,31,1,134,0,310909,150,1,7/20/2021 21:59
142,30,97,2902,30,1,142,0,311016,150,1,7/20/2021 21:59
150,29,98,2903,29,1,150,0,311123,150,1,7/20/2021 21:59
158,28,99,2904,28,1,158,0,311230,150,1,7/20/2021 21:59
166,27,100,2905,27,1,166,0,311338,150,1,7/20/2021 21:59
173,26,101,2906,26,1,173,0,311445,150,1,7/20/2021 21:59
181,25,102,2907,25,1,181,0,311552,150,1,7/20/2021 21:59
188,24,103,2908,24,1,188,0,311659,150,1,7/20/2021 21:59
195,23,104,2909,23,1,195,0,311766,150,1,7/20/2021 21:59
201,22,105,2910,22,1,201,0,311873,150,1,7/20/2021 21:59
207,21,106,2911,21,1,207,0,311981,150,1,7/20/2021 21:59
213,20,107,2912,20,1,213,0,312088,150,1,7/20/2021 21:59
219,19,108,2913,19,1,219,0,312195,150,1,7/20/2021 21:59
224,18,109,2914,18,1,224,0,312302,150,1,7/20/2021 21:59
229,17,110,2915,17,1,229,0,312409,150,1,7/20/2021 21:59
234,16,111,2916,16,1,234,0,312516,150,1,7/20/2021 21:59
238,15,112,2917,15,1,238,0,312624,150,1,7/20/2021 21:59
241,14,113,2918,14,1,241,0,312731,150,1,7/20/2021 21:59
245,13,114,2919,13,1,245,0,312838,150,1,7/20/2021 21:59
247,12,115,2920,12,1,247,0,312945,150,1,7/20/2021 22:00
250,11,116,2921,11,1,250,0,313052,150,1,7/20/2021 22:00
251,10,117,2922,10,1,251,0,313160,150,1,7/20/2021 22:00
252,9,118,2923,9,1,252,0,313267,150,1,7/20/2021 22:00
253,8,119,2924,8,1,253,0,313374,150,1,7/20/2021 22:00
254,7,120,2925,7,1,254,0,313481,150,1,7/20/2021 22:00
253,6,121,2926,6,1,253,0,313588,150,1,7/20/2021 22:00
252,5,122,2927,5,1,252,0,313695,150,1,7/20/2021 22:00
251,4,123,2928,4,1,251,0,313803,150,1,7/20/2021 22:00
250,3,124,2929,3,1,250,0,313910,150,1,7/20/2021 22:00
247,2,125,2930,2,1,247,0,314017,150,1,7/20/2021 22:00
245,1,126,2931,1,1,245,0,314124,150,1,7/20/2021 22:00
241,0,127,2932,0,1,241,0,314231,250,1,7/20/2021 22:00
238,1,128,2933,1,1,238,0,314338,250,1,7/20/2021 22:00
234,2,129,2934,2,1,234,0,314446,250,1,7/20/2021 22:00
229,3,130,2935,3,1,229,0,314553,250,1,7/20/2021 22:00
224,4,131,2936,4,1,224,0,314660,250,1,7/20/2021 22:00
219,5,132,2937,5,1,219,0,314767,250,1,7/20/2021 22:00
213,6,133,2938,6,1,213,0,314874,250,1,7/20/2021 22:00
207,7,134,2939,7,1,207,0,314981,250,1,7/20/2021 22:00
201,8,135,2940,8,1,201,0,315089,250,1,7/20/2021 22:00
195,9,136,2941,9,1,195,0,315196,250,1,7/20/2021 22:00
188,10,137,2942,10,1,188,0,315303,250,1,7/20/2021 22:00
181,11,138,2943,11,1,181,0,315410,250,1,7/20/2021 22:00
173,12,139,2944,12,1,173,0,315517,250,1,7/20/2021 22:00
166,13,140,2945,13,1,166,0,315624,250,1,7/20/2021 22:00
158,14,141,2946,14,1,158,0,315732,250,1,7/20/2021 22:00
150,15,142,2947,15,1,150,0,315839,250,1,7/20/2021 22:00
142,16,143,2948,16,1,142,0,315946,250,1,7/20/2021 22:00
134,17,144,2949,17,1,134,0,316053,250,1,7/20/2021 22:00
126,18,145,2950,18,1,126,0,316160,250,1,7/20/2021 22:00
119,19,146,2951,19,1,119,0,316268,250,1,7/20/2021 22:00
111,20,147,2952,20,1,111,0,316375,250,1,7/20/2021 22:00
103,21,148,2953,21,1,103,0,316482,250,1,7/20/2021 22:00
95,22,149,2954,22,1,95,0,316589,250,1,7/20/2021 22:00
87,23,150,2955,23,1,87,0,316696,250,1,7/20/2021 22:00
80,24,151,2956,24,1,80,0,316803,250,1,7/20/2021 22:00
72,25,152,2957,25,1,72,0,316911,250,1,7/20/2021 22:00
65,26,153,2958,26,1,65,0,317018,250,1,7/20/2021 22:00
58,27,154,2959,27,1,58,0,317125,250,1,7/20/2021 22:00
52,28,155,2960,28,1,52,0,317232,250,1,7/20/2021 22:00
46,29,156,2961,29,1,46,0,317339,250,1,7/20/2021 22:00
40,30,157,2962,30,1,40,0,317446,250,1,7/20/2021 22:00
34,31,158,2963,31,1,34,0,317554,250,1,7/20/2021 22:00
29,32,159,2964,32,1,29,0,317661,250,1,7/20/2021 22:00
24,33,160,2965,33,1,24,0,317768,250,1,7/20/2021 22:00
19,34,161,2966,34,1,19,0,317875,250,1,7/20/2021 22:00
15,35,162,2967,35,1,15,0,317982,250,1,7/20/2021 22:00
12,36,163,2968,36,1,12,0,318089,250,1,7/20/2021 22:00
8,37,164,2969,37,1,8,0,318197,250,1,7/20/2021 22:00
6,38,165,2970,38,1,6,0,318304,250,1,7/20/2021 22:00
3,39,166,2971,39,1,3,0,318411,250,1,7/20/2021 22:00
2,40,167,2972,40,1,2,0,318518,250,1,7/20/2021 22:00
1,41,168,2973,41,1,1,0,318625,250,1,7/20/2021 22:00
0,42,169,2974,42,1,0,0,318733,250,1,7/20/2021 22:00
0,43,170,2975,43,1,0,0,318840,250,1,7/20/2021 22:00
0,44,171,2976,44,1,0,0,318947,250,1,7/20/2021 22:00
1,45,172,2977,45,1,1,0,319054,250,1,7/20/2021 22:00
2,46,173,2978,46,1,2,0,319161,250,1,7/20/2021 22:00
3,47,174,2979,47,1,3,0,319268,250,1,7/20/2021 22:00
6,48,175,2980,48,1,6,0,319376,250,1,7/20/2021 22:01
8,49,176,2981,49,1,8,0,319483,250,1,7/20/2021 22:01
12,50,177,2982,50,1,12,0,319590,250,1,7/20/2021 22:01
15,51,178,2983,51,1,15,0,319697,250,1,7/20/2021 22:01
19,52,179,2984,52,1,19,0,319804,250,1,7/20/2021 22:01
24,53,180,2985,53,1,24,0,319911,250,1,7/20/2021 22:01
29,54,181,2986,54,1,29,0,320019,250,1,7/20/2021 22:01
34,55,182,2987,55,1,34,0,320126,250,1,7/20/2021 22:01
40,56,183,2988,56,1,40,0,320233,250,1,7/20/2021 22:01
46,57,184,2989,57,1,46,0,320340,250,1,7/20/2021 22:01
52,58,185,2990,58,1,52,0,320447,250,1,7/20/2021 22:01
58,59,186,2991,59,1,58,0,320554,250,1,7/20/2021 22:01
65,60,187,2992,60,1,65,0,320662,250,1,7/20/2021 22:01
72,61,188,2993,61,1,72,0,320769,250,1,7/20/2021 22:01
80,62,189,2994,62,1,80,0,320876,250,1,7/20/2021 22:01
87,63,190,2995,63,1,87,0,320983,250,1,7/20/2021 22:01
95,64,191,2996,64,1,95,0,321090,250,1,7/20/2021 22:01
103,65,192,2997,65,1,103,0,321197,250,1,7/20/2021 22:01
111,66,193,2998,66,1,111,0,321305,250,1,7/20/2021 22:01
119,67,194,2999,67,1,119,0,321412,250,1,7/20/2021 22:01
126,68,195,3000,68,1,126,0,321519,250,1,7/20/2021 22:01
134,69,196,3001,69,1,134,0,321626,250,1,7/20/2021 22:01
142,70,197,3002,70,1,142,0,321733,250,1,7/20/2021 22:01
150,71,198,3003,71,1,150,0,321841,250,1,7/20/2021 22:01
158,72,199,3004,72,1,158,0,321948,250,1,7/20/2021 22:01
166,73,200,3005,73,1,166,0,322055,250,1,7/20/2021 22:01
173,74,201,3006,74,1,173,0,322162,250,1,7/20/2021 22:01
181,75,202,3007,75,1,181,0,322269,250,1,7/20/2021 22:01
188,76,203,3008,76,1,188,0,322376,250,1,7/20/2021 22:01
195,77,204,3009,77,1,195,0,322484,250,1,7/20/2021 22:01
201,78,205,3010,78,1,201,0,322591,250,1,7/20/2021 22:01
207,79,206,3011,79,1,207,0,322698,250,1,7/20/2021 22:01
213,80,207,3012,80,1,213,0,322805,250,1,7/20/2021 22:01
219,81,208,3013,81,1,219,0,322912,250,1,7/20/2021 22:01
224,82,209,3014,82,1,224,0,323019,250,1,7/20/2021 22:01
229,83,210,3015,83,1,229,0,323127,250,1,7/20/2021 22:01
234,84,211,3016,84,1,234,0,323234,250,1,7/20/2021 22:01
238,85,212,3017,85,1,238,0,323341,250,1,7/20/2021 22:01
241,86,213,3018,86,1,241,0,323448,250,1,7/20/2021 22:01
245,87,214,3019,87,1,245,0,323555,250,1,7/20/2021 22:01
247,88,215,3020,88,1,247,0,323662,250,1,7/20/2021 22:01
250,89,216,3021,89,1,250,0,323770,250,1,7/20/2021 22:01
251,90,217,3022,90,1,251,0,323877,250,1,7/20/2021 22:01
252,91,218,3023,91,1,252,0,323984,250,1,7/20/2021 22:01
253,92,219,3024,92,1,253,0,324091,250,1,7/20/2021 22:01
254,93,220,3025,93,1,254,0,324198,250,1,7/20/2021 22:01
253,94,221,3026,94,1,253,0,324305,250,1,7/20/2021 22:01
252,95,222,3027,95,1,252,0,324413,250,1,7/20/2021 22:01
251,96,223,3028,96,1,251,0,324520,250,1,7/20/2021 22:01
250,97,224,3029,97,1,250,0,324627,250,1,7/20/2021 22:01
247,98,225,3030,98,1,247,0,324734,250,1,7/20/2021 22:01
245,99,226,3031,99,1,245,0,324841,250,1,7/20/2021 22:01
241,100,227,3032,100,1,241,0,324949,250,1,7/20/2021 22:01
238,101,228,3033,101,1,238,0,325056,250,1,7/20/2021 22:01
234,102,229,3034,102,1,234,0,325163,250,1,7/20/2021 22:01
229,103,230,3035,103,1,229,0,325270,250,1,7/20/2021 22:01
224,104,231,3036,104,1,224,0,325377,250,1,7/20/2021 22:01
219,105,232,3037,105,1,219,0,325484,250,1,7/20/2021 22:01
213,106,233,3038,106,1,213,0,325592,250,1,7/20/2021 22:01
207,107,234,3039,107,1,207,0,325699,250,1,7/20/2021 22:01
201,108,235,3040,108,1,201,0,325806,250,1,7/20/2021 22:02
195,109,236,3041,109,1,195,0,325913,250,1,7/20/2021 22:02
188,110,237,3042,110,1,188,0,326020,250,1,7/20/2021 22:02
181,111,238,3043,111,1,181,0,326127,250,1,7/20/2021 22:02
173,112,239,3044,112,1,173,0,326235,250,1,7/20/2021 22:02
166,113,240,3045,113,1,166,0,326342,250,1,7/20/2021 22:02
158,114,241,3046,114,1,158,0,326449,250,1,7/20/2021 22:02
150,115,242,3047,115,1,150,0,326556,250,1,7/20/2021 22:02
142,116,243,3048,116,1,142,0,326663,250,1,7/20/2021 22:02
134,117,244,3049,117,1,134,0,326770,250,1,7/20/2021 22:02
127,118,245,3050,118,1,127,0,326878,250,1,7/20/2021 22:02
119,119,246,3051,119,1,119,0,326985,250,1,7/20/2021 22:02
111,120,247,3052,120,1,111,0,327092,250,1,7/20/2021 22:02
103,121,248,3053,121,1,103,0,327199,250,1,7/20/2021 22:02
95,122,249,3054,122,1,95,0,327306,250,1,7/20/2021 22:02
87,123,250,3055,123,1,87,0,327414,250,1,7/20/2021 22:02
80,124,251,3056,124,1,80,0,327521,250,1,7/20/2021 22:02
72,125,252,3057,125,1,72,0,327628,250,1,7/20/2021 22:02
65,126,253,3058,126,1,65,0,327735,250,1,7/20/2021 22:02
58,127,254,3059,127,1,58,0,327842,250,1,7/20/2021 22:02
52,127,0,3060,127,1,52,0,327949,150,1,7/20/2021 22:02
46,126,1,3061,126,1,46,0,328057,150,1,7/20/2021 22:02
40,125,2,3062,125,1,40,0,328164,150,1,7/20/2021 22:02
34,124,3,3063,124,1,34,0,328271,150,1,7/20/2021 22:02
29,123,4,3064,123,1,29,0,328378,150,1,7/20/2021 22:02
24,122,5,3065,122,1,24,0,328485,150,1,7/20/2021 22:02
19,121,6,3066,121,1,19,0,328592,150,1,7/20/2021 22:02
15,120,7,3067,120,1,15,0,328700,150,1,7/20/2021 22:02
12,119,8,3068,119,1,12,0,328807,150,1,7/20/2021 22:02
8,118,9,3069,118,1,8,0,328914,150,1,7/20/2021 22:02
6,117,10,3070,117,1,6,0,329021,150,1,7/20/2021 22:02
3,116,11,3071,116,1,3,0,329128,150,1,7/20/2021 22:02
2,115,12,3072,115,1,2,0,329235,150,1,7/20/2021 22:02
1,114,13,3073,114,1,1,0,329343,150,1,7/20/2021 22:02
0,113,14,3074,113,1,0,0,329450,150,1,7/20/2021 22:02
0,112,15,3075,112,1,0,0,329557,150,1,7/20/2021 22:02
0,111,16,3076,111,1,0,0,329664,150,1,7/20/2021 22:02
1,110,17,3077,110,1,1,0,329771,150,1,7/20/2021 22:02
2,109,18,3078,109,1,2,0,329878,150,1,7/20/2021 22:02
3,108,19,3079,108,1,3,0,329986,150,1,7/20/2021 22:02
6,107,20,3080,107,1,6,0,330093,150,1,7/20/2021 22:02
8,106,21,3081,106,1,8,0,330200,150,1,7/20/2021 22:02
12,105,22,3082,105,1,12,0,330307,150,1,7/20/2021 22:02
15,104,23,3083,104,1,15,0,330414,150,1,7/20/2021 22:02
19,103,24,3084,103,1,19,0,330522,150,1,7/20/2021 22:02
24,102,25,3085,102,1,24,0,330629,150,1,7/20/2021 22:02
29,101,26,3086,101,1,29,0,330736,150,1,7/20/2021 22:02
34,100,27,3087,100,1,34,0,330843,150,1,7/20/2021 22:02
40,99,28,3088,99,1,40,0,330950,150,1,7/20/2021 22:02
46,98,29,3089,98,1,46,0,331057,150,1,7/20/2021 22:02
52,97,30,3090,97,1,52,0,331165,150,1,7/20/2021 22:02
58,96,31,3091,96,1,58,0,331272,150,1,7/20/2021 22:02
65,95,32,3092,95,1,65,0,331379,150,1,7/20/2021 22:02
72,94,33,3093,94,1,72,0,331486,150,1,7/20/2021 22:02
80,93,34,3094,93,1,80,0,331593,150,1,7/20/2021 22:02
87,92,35,3095,92,1,87,0,331700,150,1,7/20/2021 22:02
95,91,36,3096,91,1,95,0,331808,150,1,7/20/2021 22:02
103,90,37,3097,90,1,103,0,331915,150,1,7/20/2021 22:02
111,89,38,3098,89,1,111,0,332022,150,1,7/20/2021 22:02
119,88,39,3099,88,1,119,0,332129,150,1,7/20/2021 22:02
126,87,40,3100,87,1,126,0,332236,150,1,7/20/2021 22:03
134,86,41,3101,86,1,134,0,332343,150,1,7/20/2021 22:03
142,85,42,3102,85,1,142,0,332451,150,1,7/20/2021 22:03
150,84,43,3103,84,1,150,0,332558,150,1,7/20/2021 22:03
158,83,44,3104,83,1,158,0,332665,150,1,7/20/2021 22:03
166,82,45,3105,82,1,166,0,332772,150,1,7/20/2021 22:03
173,81,46,3106,81,1,173,0,332879,150,1,7/20/2021 22:03
181,80,47,3107,80,1,181,0,332987,150,1,7/20/2021 22:03
188,79,48,3108,79,1,188,0,333094,150,1,7/20/2021 22:03
195,78,49,3109,78,1,195,0,333201,150,1,7/20/2021 22:03
201,77,50,3110,77,1,201,0,333308,150,1,7/20/2021 22:03
207,76,51,3111,76,1,207,0,333415,150,1,7/20/2021 22:03
213,75,52,3112,75,1,213,0,333522,150,1,7/20/2021 22:03
219,74,53,3113,74,1,219,0,333630,150,1,7/20/2021 22:03
224,73,54,3114,73,1,224,0,333737,150,1,7/20/2021 22:03
229,72,55,3115,72,1,229,0,333844,150,1,7/20/2021 22:03
234,71,56,3116,71,1,234,0,333951,150,1,7/20/2021 22:03
238,70,57,3117,70,1,238,0,334058,150,1,7/20/2021 22:03
241,69,58,3118,69,1,241,0,334165,150,1,7/20/2021 22:03
245,68,59,3119,68,1,245,0,334273,150,1,7/20/2021 22:03
247,67,60,3120,67,1,247,0,334380,150,1,7/20/2021 22:03
250,66,61,3121,66,1,250,0,334487,150,1,7/20/2021 22:03
251,65,62,3122,65,1,251,0,334594,150,1,7/20/2021 22:03
252,64,63,3123,64,1,252,0,334701,150,1,7/20/2021 22:03
253,63,64,3124,63,1,253,0,334808,150,1,7/20/2021 22:03
254,62,65,3125,62,1,254,0,334916,150,1,7/20/2021 22:03
253,61,66,3126,61,1,253,0,335023,150,1,7/20/2021 22:03
252,60,67,3127,60,1,252,0,335130,150,1,7/20/2021 22:03
251,59,68,3128,59,1,251,0,335237,150,1,7/20/2021 22:03
250,58,69,3129,58,1,250,0,335344,150,1,7/20/2021 22:03
247,57,70,3130,57,1,247,0,335451,150,1,7/20/2021 22:03
245,56,71,3131,56,1,245,0,335559,150,1,7/20/2021 22:03
241,55,72,3132,55,1,241,0,335666,150,1,7/20/2021 22:03
238,54,73,3133,54,1,238,0,335773,150,1,7/20/2021 22:03
234,53,74,3134,53,1,234,0,335880,150,1,7/20/2021 22:03
229,52,75,3135,52,1,229,0,335987,150,1,7/20/2021 22:03
224,51,76,3136,51,1,224,0,336095,150,1,7/20/2021 22:03
219,50,77,3137,50,1,219,0,336202,150,1,7/20/2021 22:03
213,49,78,3138,49,1,213,0,336309,150,1,7/20/2021 22:03
207,48,79,3139,48,1,207,0,336416,150,1,7/20/2021 22:03
201,47,80,3140,47,1,201,0,336523,150,1,7/20/2021 22:03
195,46,81,3141,46,1,195,0,336630,150,1,7/20/2021 22:03
188,45,82,3142,45,1,188,0,336738,150,1,7/20/2021 22:03
181,44,83,3143,44,1,181,0,336845,150,1,7/20/2021 22:03
173,43,84,3144,43,1,173,0,336952,150,1,7/20/2021 22:03
166,42,85,3145,42,1,166,0,337059,150,1,7/20/2021 22:03
158,41,86,3146,41,1,158,0,337166,150,1,7/20/2021 22:03
150,40,87,3147,40,1,150,0,337273,150,1,7/20/2021 22:03
142,39,88,3148,39,1,142,0,337381,150,1,7/20/2021 22:03
134,38,89,3149,38,1,134,0,337488,150,1,7/20/2021 22:03
126,37,90,3150,37,1,126,0,337595,150,1,7/20/2021 22:03
119,36,91,3151,36,1,119,0,337702,150,1,7/20/2021 22:03
111,35,92,3152,35,1,111,0,337809,150,1,7/20/2021 22:03
103,34,93,3153,34,1,103,0,337916,150,1,7/20/2021 22:03
95,33,94,3154,33,1,95,0,338024,150,1,7/20/2021 22:03
87,32,95,3155,32,1,87,0,338131,150,1,7/20/2021 22:03
80,31,96,3156,31,1,80,0,338238,150,1,7/20/2021 22:03
72,30,97,3157,30,1,72,0,338345,150,1,7/20/2021 22:03
65,29,98,3158,29,1,65,0,338452,150,1,7/20/2021 22:03
58,28,99,3159,28,1,58,0,338560,150,1,7/20/2021 22:03
52,27,100,3160,27,1,52,0,338667,150,1,7/20/2021 22:04
46,26,101,3161,26,1,46,0,338774,150,1,7/20/2021 22:04
40,25,102,3162,25,1,40,0,338881,150,1,7/20/2021 22:04
34,24,103,3163,24,1,34,0,338988,150,1,7/20/2021 22:04
29,23,104,3164,23,1,29,0,339095,150,1,7/20/2021 22:04
24,22,105,3165,22,1,24,0,339203,150,1,7/20/2021 22:04
19,21,106,3166,21,1,19,0,339310,150,1,7/20/2021 22:04
15,20,107,3167,20,1,15,0,339417,150,1,7/20/2021 22:04
12,19,108,3168,19,1,12,0,339524,150,1,7/20/2021 22:04
